#Name, Date, RaDeg, DecDeg, AlertMag, HistoricMag, HistoricStdDev, Class, Published, Comment
Gaia16aaq,2016-01-20 19:52:58,225.44033,-85.41052,18.61,,,"unknown",2016-01-29 13:58:59,"candidate SN close to galaxy"
Gaia16aap,2016-01-22 20:48:31,81.08935,57.32168,17.98,,,"unknown",2016-01-29 13:55:27,"blue host-less transient"
Gaia16aao,2016-01-22 18:27:49,52.00503,-74.39909,18.76,,,"unknown",2016-01-29 13:51:55,"candidate SN, close to galaxy"
Gaia16aan,2016-01-21 16:42:37,253.49668,-3.56126,17.59,,,"unknown",2016-01-29 13:24:10,"faint (red) star brightening by >1 mag"
Gaia16aam,2016-01-22 09:40:10,244.14377,65.36726,17.54,,,"unknown",2016-01-29 13:15:36,"candidate SN at edge of galaxy"
Gaia16aal,2016-01-21 13:07:37,73.35367,-38.71911,18.77,,,"unknown",2016-01-29 13:11:39,"candidate SN close to z~0.06 galaxy "
Gaia16aak,2016-01-23 10:32:39,249.40604,8.98260,18.54,,,"unknown",2016-01-29 13:05:49,"candidate SN at edge of SDSS galaxy"
Gaia16aaj,2016-01-23 22:30:33,247.74517,11.72415,18.24,,,"unknown",2016-01-29 13:01:19,"very blue transient, candidate CV from CSS"
Gaia16aai,2016-01-23 07:08:18,65.17586,-38.32608,17.82,,,"unknown",2016-01-29 12:32:30,"very blue spectrum, very faint smudge in DSS"
Gaia16aah,2016-01-22 07:43:27,72.27658,-5.93901,18.71,,,"unknown",2016-01-29 12:21:58,"candidate supernova near SDSS galaxy"
Gaia16aag,2016-01-20 13:03:43,78.27527,-41.66504,18.77,,,"unknown",2016-01-29 12:08:27,"candidate supernova"
Gaia16aaf,2016-01-19 02:30:47,66.55174,42.91822,17.66,,,"unknown",2016-01-29 12:03:38,""
Gaia16aae,2016-01-18 09:16:15,328.57268,76.62656,18.07,,,"unknown",2016-01-29 11:53:59,""
Gaia16aad,2016-01-18 20:49:34,84.98946,-40.51619,17.32,,,"unknown",2016-01-29 11:49:23,"candidate SN"
Gaia16aac,2016-01-16 07:52:47,73.29423,7.35212,17.32,,,"unknown",2016-01-29 11:44:04,"candidate SN"
Gaia16aab,2016-01-16 01:49:49,74.14042,4.75729,18.32,,,"SN IIn",2016-01-29 11:16:17,""
Gaia16aaa,2016-01-16 10:13:10,263.55509,19.57206,17.67,,,"unknown",2016-01-29 10:44:21,""
Gaia15agm,2015-06-01 14:51:25,358.98623,-43.72412,17.35,,,"SN Ia",2015-06-09 11:27:39,"candidate SN"
Gaia15agl,2015-06-01 20:34:37,337.79327,-37.82735,18.71,,,"unknown",2015-06-09 11:27:39,"candidate SN"
Gaia15agk,2015-06-03 02:38:28,337.70660,-43.04732,18.80,,,"unknown",2015-06-09 11:27:39,"candidate SN"
Gaia15agj,2015-06-03 05:29:29,147.74682,37.96674,18.49,,,"SN Ia",2015-06-09 11:27:39,"candidate SN"
Gaia15agi,2015-01-24 09:32:33,43.08181,60.57638,18.97,,,"unknown",2015-06-03 15:16:18,"Galactic plane red transient, brightened from 20 to 18 mag in 100days"
Gaia15agh,2015-05-25 01:24:24,181.02133,14.06805,17.58,,,"SN Ia",2015-06-02 15:06:52,"candidate SN in spiral starforming SDSS galaxy (z=0.043)"
Gaia15agg,2015-05-29 15:41:03,64.10105,-28.49464,18.96,,,"unknown",2015-06-02 13:22:16,"Candidate SN on edge of DSS galaxy"
Gaia15agf,2015-05-29 08:17:25,330.62236,-20.32945,18.54,,,"SN Ia",2015-06-02 13:19:12,"Candidate young and blue SN on the edge of a DSS galaxy"
Gaia15age,2015-05-29 22:00:29,83.48209,-20.78890,16.96,,,"unknown",2015-06-02 00:15:29,"aka CSS101214:053356-204720 : CV candidate"
Gaia15agd,2015-05-29 07:24:33,171.57245,28.36723,18.42,,,"SN II",2015-06-02 00:09:38,"SN candidate in low surface brightness starburst galaxy at z=0.03"
Gaia15agc,2015-05-30 07:38:04,184.59674,35.61824,17.84,,,"SN Ia",2015-06-02 00:02:43,"hostless bright transient with SN-like spectrum in BP/RP"
Gaia15agb,2015-05-24 10:45:43,134.27829,-8.72550,18.34,,,"unknown",2015-05-31 23:20:21,"blue transient next to galaxy"
Gaia15aga,2015-05-28 12:32:28,124.76298,2.66183,18.50,,,"unknown",2015-05-30 22:31:53,"new blue source on top of faint SDSS galaxy"
Gaia15afz,2015-05-25 05:56:11,97.53616,-18.32921,15.72,,,"unknown",2015-05-30 22:25:16,"blue transient - candidate CV ?"
Gaia15afy,2015-05-21 23:49:27,95.40496,-27.84863,18.57,,,"unknown",2015-05-26 16:02:01,"candidate reddish transient close to galaxy core (2.13 arsec)"
Gaia15afx,2015-05-23 23:20:39,167.37983,4.16318,18.85,,,"SN Ia",2015-05-25 22:34:43,"blue transient next to SDSS galaxy, last non-detection: 2015-05-03"
Gaia15afw,2015-05-24 05:02:09,149.99810,-2.88797,17.44,,,"SN Ia",2015-05-25 22:30:45,"Classified SN1a by SDSS galaxy, last non-detection: 2015-04-27. aka ASASSN-15ih (ATEL #7531)"
Gaia15afv,2015-05-23 05:33:08,75.67677,-25.45960,18.25,,,"unknown",2015-05-25 15:58:01,"Candidate SN next to LEDA galaxy"
Gaia15afu,2015-05-23 23:35:18,77.21839,-24.10998,17.48,,,"unknown",2015-05-25 15:52:05,"candidate SN next to faint galaxy"
Gaia15aft,2015-05-18 18:58:12,273.68224,39.61261,18.22,,,"unknown",2015-05-25 10:24:55,"hostless blue transient"
Gaia15afs,2015-05-18 18:58:18,171.99183,-11.71668,18.21,,,"SN Ia",2015-05-23 20:37:50,"SN candidate close to extended DSS galaxy"
Gaia15afr,2015-05-19 08:13:54,352.36073,9.56632,18.24,,,"SN II",2015-05-23 20:35:34,"SN candidate 11.13 arcsec from elliptical SDSS galaxy"
Gaia15afq,2015-05-20 14:12:18,234.62443,27.29889,18.43,,,"SN II",2015-05-23 12:02:01,"Candidate SN 5 arcsec from core of faint starforming SDSS galaxy (z=0.03)"
Gaia15afp,2015-04-14 17:34:18,208.90046,-55.81585,18.63,,,"unknown",2015-05-23 11:56:39,"candidate for microlensing event at decline, too red for a dwarf nova. Amplitude 0.7 mag"
Gaia15afo,2015-05-17 22:02:53,101.03135,-43.00515,18.23,,,"unknown",2015-05-21 20:08:34,"Aka SSS120420:064408-430018 candidate CV"
Gaia15afn,2015-05-17 21:57:31,93.71382,-42.79911,17.02,,,"SN Ia",2015-05-21 19:58:23,"Bright hostless transient with SN spectrum. Aka ASASSN-15ic, classified SN Ia (ATel#7455)"
Gaia15afm,2015-05-12 17:27:55,67.60043,-60.40489,18.95,,,"unknown",2015-05-21 19:51:57,"A possible SN"
Gaia15afl,2015-05-17 00:32:06,154.26841,-30.51285,18.60,,,"unknown",2015-05-21 19:45:25,"Hostless source"
Gaia15afk,2015-05-12 11:35:49,191.18975,9.75961,17.65,,,"SN Ia",2015-05-19 17:38:04,"aka PS15aii (ATel#7484) classified SN Ia (ATel#7486)"
Gaia15afj,2015-05-17 14:55:10,26.61369,-16.67380,18.94,,,"unknown",2015-05-19 09:40:39,"Candidate SN close to SDSS galaxy"
Gaia15afi,2015-05-17 06:58:00,275.01309,45.58684,18.84,,,"unknown",2015-05-19 00:14:42,"aka CSS 150511:182003+453513 candidate CV"
Gaia15afh,2015-05-17 19:05:24,284.66998,43.46885,18.41,,,"SN Ia",2015-05-19 00:04:15,"aka ASASSN-15fs ATel #7306 (a young, normal Type Ia SN at -5 days)"
Gaia15afg,2015-05-16 04:36:23,22.44985,-15.14909,18.80,,,"unknown",2015-05-18 23:58:53,"candidate SN"
Gaia15aff,2015-05-17 01:20:26,306.69743,42.99490,17.19,,,"unknown",2015-05-18 23:53:35,"Red source rising from 18.1 to 17 mag in 50 days"
Gaia15afe,2015-05-16 19:46:54,210.46355,21.55940,19.01,,,"SN II",2015-05-18 22:01:59,"Candidate SN close to faint SDSS galaxy"
Gaia15afd,2015-05-17 18:54:39,269.87408,43.39004,16.37,,,"SN Ia",2015-05-18 21:54:21,"Bright SN next to large SDSS galaxy, aka PS15ahs (classified as SN Ia in ATel #7477)"
Gaia15afc,2015-05-13 00:34:04,236.11003,55.66468,18.24,,,"SN Ia",2015-05-17 20:27:11,"SN candidate close to grand design SDSS galaxy"
Gaia15afb,2015-05-14 09:25:26,49.07760,-45.28281,18.72,,,"unknown",2015-05-17 20:24:00,"Young and blue SN candidate close to DSS galaxy."
Gaia15afa,2015-05-13 05:50:46,200.09895,21.30709,18.87,,,"unknown",2015-05-17 20:18:42,"candidate SN in the outskirts of a SDSS galaxy aka PS15yl"
Gaia15aez,2015-05-14 08:00:15,352.86494,22.84956,19.01,,,"SN II",2015-05-17 20:15:49,"candidate SN close to elliptical SDSS galaxy"
Gaia15aey,2015-05-14 18:11:27,216.62802,34.47305,18.84,,,"SN Ia",2015-05-17 20:12:30,"Hostless source with SN-like spectrum"
Gaia15aex,2015-05-10 15:26:30,36.95977,-58.63564,18.95,,,"unknown",2015-05-17 17:12:11,"New Source   on top of a faint DSS galaxy."
Gaia15aew,2015-05-10 19:28:50,340.76087,49.91362,19.02,,,"unknown",2015-05-17 17:06:18,"Possible M-flare or CV on a decline."
Gaia15aev,2015-05-11 06:01:29,200.48016,35.35886,17.92,,,"SN IIn",2015-05-15 15:25:20,"aka PS15aip (ATEL7488)"
Gaia15aeu,2015-04-30 23:01:22,165.15771,-11.94656,15.48,,,"unknown",2015-05-14 22:34:22,"aka ASASSN-15hm (magnitude 13.45)"
Gaia15aet,2015-04-26 23:43:18,135.65769,25.93442,16.95,,,"SN IIb",2015-05-14 02:02:29,"aka PSN J09023787+2556042. ATEL7368 classifies as a type IIb"
Gaia15aes,2015-05-04 16:58:51,173.17822,-16.73362,17.91,,,"SN IIP",2015-05-12 12:19:46,"aka LSQ15xp and classified (ATEL7261) as SN type IIP"
Gaia15aer,2015-05-04 15:38:23,353.96774,23.61441,16.98,,,"SN Ic",2015-05-12 11:59:06,"aka PSN J23355226+2336521 and classified (ATEL7456) as SN type Ic"
Gaia15aeq,2015-05-03 13:50:17,352.87261,24.27632,18.79,,,"unknown",2015-05-12 11:48:55,"new source next to SDSS galaxy"
Gaia15aep,2015-04-29 09:17:32,303.59085,-58.13903,17.03,,,"SN Ia",2015-05-11 12:02:46,"aka LSQ15adm and classified (ATEL7363) as a SN Type Ia-csm"
Gaia15aeo,2015-04-13 18:13:43,65.42600,34.05784,18.17,,,"unknown",2015-04-24 13:34:34,"New source aka CSS090403:042142+340328: candidate CV"
Gaia15aen,2015-04-13 11:07:53,99.63035,-22.86799,17.11,,,"unknown",2015-04-23 22:05:52,"Hostless blue transient at galactic latitude=-12.9"
Gaia15aem,2015-03-25 08:01:31,226.12814,21.98797,18.48,,,"SN Ia",2015-04-23 18:31:40,"new source at G~18.5 near the centre of known SDSS galaxy"
Gaia15ael,2015-03-30 09:12:25,203.34546,58.72538,17.27,,,"unknown",2015-04-10 18:20:41,"new source near SDSS galaxy, aka CSS150325:133323+584331"
Gaia15aek,2015-03-30 02:29:03,101.76123,64.93435,17.73,,,"SN IIP",2015-04-05 22:57:07,"bright blue new source 7 arcsec from large SDSS galaxy"
Gaia15aej,2015-03-28 03:28:40,275.14162,-50.91538,18.66,,,"SN",2015-04-05 22:30:27,"blue new source 5 arcsec from LEDA galaxy"
Gaia15aei,2015-03-28 19:02:36,50.35316,-11.14574,18.39,,,"unknown",2015-04-05 21:01:00,"new source next to large LEDA galaxy"
Gaia15aeh,2015-04-01 11:24:46,54.29547,-6.84986,18.06,,,"unknown",2015-04-04 22:05:04,"blue brightening on SDSS star - CV candidate, aka CSS110923:033711-065059"
Gaia15aeg,2015-03-25 13:03:48,55.79088,-9.44198,18.95,,,"unknown",2015-04-04 21:57:26,"new source 5 arcsec from a galaxy"
Gaia15aef,2015-03-24 21:25:09,287.23275,-39.90359,18.58,,,"SN",2015-04-03 15:55:37,"new blue source about 15 arcsec from LEDA galaxy"
Gaia15aee,2015-03-25 05:28:00,63.24210,-1.27830,18.69,,,"unknown",2015-04-03 15:55:37,"new source 5 arcsec away from a galaxy, broad-lines red spectrum"
Gaia15aed,2015-03-23 00:53:31,54.86035,-19.21360,18.60,,,"unknown",2015-03-31 10:02:15,"new blue source next to LEDA galaxy, last non-detection 2015-02-12"
Gaia15aec,2015-03-23 12:45:54,47.62801,-23.88568,18.64,,,"unknown",2015-03-31 09:53:04,"new blue source next to LEDA galaxy, last non-detection: 2015-02-10"
Gaia15aeb,2015-03-22 22:33:30,23.88592,-39.38601,16.53,,,"unknown",2015-03-30 21:00:22,"new very bright source  next to ESO297 galaxy (z= 0.017839), last non-detection: 2015-01-16"
Gaia15aea,2015-03-20 20:35:59,147.65932,41.85815,17.46,,,"unknown",2015-03-27 18:26:21,"New source in core of SDSS galaxy, z=0.11"
Gaia15adz,2015-03-21 18:10:12,13.39216,-42.93881,18.24,,,"unknown",2015-03-27 18:20:23,"New source about 2 arcsec from DSS galaxy"
Gaia15ady,2015-03-20 23:25:46,75.35345,-9.93184,18.41,,,"unknown",2015-03-27 18:12:50,"New, blue source appearing about 2 arcsec from core of DSS galaxy"
Gaia15adx,2015-03-19 05:03:52,64.09845,-28.49486,18.91,,,"unknown",2015-03-26 16:04:38,"Blue transient 3 arcsec from core of DSS Galaxy"
Gaia15adw,2015-03-18 06:17:38,121.77012,21.43692,18.38,,,"unknown",2015-03-24 23:05:02,"Hostless transient with stellar spectrum: possible solar system object"
Gaia15adv,2015-03-18 06:15:56,120.30573,20.41842,18.69,,,"unknown",2015-03-24 22:59:26,"Apparently hostless transient with stellar spectra: possible solar system object"
Gaia15adu,2015-03-19 08:32:01,265.70622,9.19386,17.61,,,"unknown",2015-03-24 22:53:51,"new blue source next to Leda galaxy"
Gaia15adt,2015-03-18 19:32:23,210.31236,44.30829,17.76,,,"unknown",2015-03-24 22:51:04,"new blue source next to SDSS dwarf galaxy, last non-detection 2015-02-04"
Gaia15ads,2015-03-17 14:05:03,251.47004,32.11807,18.63,,,"unknown",2015-03-23 21:44:52,"blue transient on top of SDSS galaxy with photometric z=0.11"
Gaia15adr,2015-03-17 18:22:29,126.73336,24.36601,18.39,,,"unknown",2015-03-23 21:41:53,"hostless transient"
Gaia15adq,2015-03-17 12:19:34,125.01679,22.15763,18.13,,,"unknown",2015-03-23 21:39:11,"new hostless blue transient"
Gaia15adp,2015-03-14 01:01:57,167.91901,53.98508,18.23,,,"SN Ia",2015-03-23 21:36:36,"aka SN iPTF15lp : new blue transient 45\'\' from large SDSS galaxy z=0.0488"
Gaia15ado,2015-03-14 23:47:13,347.09059,-50.72458,17.38,,,"SN",2015-03-23 21:36:15,"bright blue transient on very faint GALEX source"
Gaia15adn,2015-03-13 07:26:18,214.25299,62.91193,18.25,,,"unknown",2015-03-20 20:20:13,"new blue source next to dwarf SDSS galaxy, last non-detection 2015-02-02"
Gaia15adm,2015-03-14 13:15:22,190.33095,57.50171,18.15,,,"unknown",2015-03-20 20:20:13,"new source in star forming SDSS galaxy, last non-detection 2015-01-16"
Gaia15adl,2015-03-16 07:58:37,250.32064,39.29131,18.62,,,"unknown",2015-03-20 20:20:13,"new blue source in star forming SDSS galaxy (z=0.03054), last non-detection 2015-02-09"
Gaia15adk,2015-03-14 05:31:06,328.22464,-42.24069,18.74,,,"unknown",2015-03-20 20:20:13,"new very red source clearly offset (5\'\') from LEDA galaxy, last non-detection 2014-12-09"
Gaia15adj,2015-03-14 22:50:21,67.36885,-48.07016,18.42,,,"unknown",2015-03-20 20:20:13,"new blue source 10\'\' from LEDA galaxy, last non-detection 2015-02-07"
Gaia15adi,2015-03-08 10:06:45,328.15360,-75.04241,18.70,,,"SN",2015-03-20 20:20:13,"new blue source 3\'\' from LEDA galaxy, last non-detection 2015-01-14"
Gaia15adh,2015-03-13 19:54:35,258.12870,48.47000,18.60,,,"unknown",2015-03-20 20:20:13,"new blue source on top of faint galaxy, last non-detection 2015-02-07"
Gaia15adg,2015-03-16 16:24:13,22.89100,-51.40722,17.67,,,"unknown",2015-03-20 20:20:13,"new blue bright source in a small LEDA galaxy, last non-detection 2015-02-02"
Gaia15adf,2015-03-08 18:09:54,124.90039,19.26105,16.20,19.93,0.06,"unknown",2015-03-20 01:23:51,"aka CSS100202:081936+191540 candidate CV"
Gaia15ade,2015-03-07 09:03:54,302.62192,-14.74344,18.49,,,"unknown",2015-03-20 01:18:35,"Hosteless blue transient. aka SSS110826-201029-144436"
Gaia15add,2015-03-07 16:51:48,115.68023,-57.42870,18.47,,,"unknown",2015-03-20 01:18:35,"candidate SN on top of DSS galaxy"
Gaia15adc,2015-03-12 10:31:26,49.36990,-65.20292,17.68,,,"unknown",2015-03-19 10:07:49,"very young and blue new source, OGLE has it at 21 mag on 2015-02-23 (=OGLE-2015-SN-074)"
Gaia15adb,2015-03-11 07:41:56,257.44182,62.97424,17.22,,,"SN Ia",2015-03-18 23:19:33,"candidate SN next to bright SDSS galaxy (z=0.02735), aka ASASSN-15fa, ATEL #7245"
Gaia15ada,2015-03-11 19:08:55,175.25858,65.04259,18.45,,,"unknown",2015-03-18 23:15:12,"new blue source next to SDSS galaxy (z=0.042)"
Gaia15acz,2015-03-12 18:32:17,137.75675,34.74089,17.99,,,"SN IIP",2015-03-18 23:09:57,"Candidate SN in blue SDSS starburst galaxy (Z=0.017) about 2 arcsec away from the core"
Gaia15acy,2015-03-09 18:21:05,128.95364,28.88332,18.84,,,"unknown",2015-03-18 18:03:03,"Likely SN about 12 arcsec from core of DSS galaxy"
Gaia15acx,2015-03-09 18:38:46,134.89546,45.92583,17.28,,,"SN Ia",2015-03-18 18:03:03,"aka PSNJ08593491+4555343, ATEL #7222"
Gaia15acw,2015-03-10 06:29:53,132.33462,36.71581,16.48,,,"SN II-P",2015-03-18 17:28:40,"aka CSS141215:084920+364257, PSNJ08492024+3642572, ATEL #6822"
Gaia15acv,2015-03-11 01:49:57,269.93484,57.39358,18.47,,,"unknown",2015-03-17 12:36:07,"new blue source close to LEDA galaxy, last non-detection 2015-02-06"
Gaia15acu,2015-03-10 20:17:25,134.29153,36.66856,18.93,,,"unknown",2015-03-17 12:30:57,"new blue source next to SDSS galaxy (z=0.08846), last non-detection 2014-12-07"
Gaia15act,2015-03-07 06:40:18,124.24897,51.20970,18.21,,,"SN Ia",2015-03-17 12:24:17,"aka CSS150207:081700+511235, classified in ATEL #7156"
Gaia15acs,2015-03-09 03:43:42,314.53213,-51.78557,17.84,,,"SN Ib",2015-03-17 12:13:13,"aka PSNJ20580766-5147074, see ATEL #7209"
Gaia15acr,2015-03-04 04:03:30,260.14558,-73.30435,18.59,,,"unknown",2015-03-16 23:30:58,"DSS faint source became much brighter and bluer"
Gaia15acq,2015-03-04 16:23:05,173.95370,-79.13952,18.49,,,"unknown",2015-03-10 09:41:38,"hostless bluish transient, last non-detection 2015-01-07"
Gaia15acp,2015-02-20 06:01:07,81.41502,2.80434,18.74,,,"unknown",2015-03-02 13:33:06,"New blue source in outskirts of SDSS galaxy (about 15 arcsec)"
Gaia15aco,2015-02-21 01:26:09,356.46915,39.27716,17.83,,,"unknown",2015-03-02 13:26:47,"Blue featureless source at 4.5 arcsec from the nucleus of SDSS galaxy with Z(phot)=0.06"
Gaia15acn,2015-02-20 01:43:06,334.31181,35.56651,18.14,,,"unknown",2015-03-02 13:14:23,"new blue source with no obvious host"
Gaia15acm,2015-02-20 22:10:04,196.74842,-37.48420,18.71,,,"unknown",2015-03-02 12:57:06,"New blue source 10 arcsec from galaxy core"
Gaia15acl,2015-02-22 06:25:24,160.99766,-40.12052,17.76,,,"unknown",2015-03-02 08:59:20,"New source on the edge of galaxy"
Gaia15ack,2015-02-22 01:00:52,30.63692,38.80375,18.90,,,"unknown",2015-03-02 08:35:38,"new blue source, faint historic source in USNO-B1"
Gaia15acj,2015-02-20 11:57:08,195.27650,-36.60007,16.92,,,"SN II",2015-02-28 20:22:57,"ASASSN-15bb, classified as type-II, ATEL #6948"
Gaia15aci,2015-02-18 22:04:57,198.50707,-30.37251,17.31,,,"unknown",2015-02-21 20:54:26,"Bright new orphan source with SNlike blue BP/RP, last non-detection: 2015-01-24"
Gaia15ach,2015-02-19 12:58:07,27.46649,30.00574,18.36,,,"SN Ia",2015-02-21 20:49:36,"New source next to SDSS galaxy with SN-like blue BP/RP."
Gaia15acg,2015-02-15 23:45:23,82.55474,-16.89453,17.73,,,"SN II",2015-02-21 09:06:03,"Hostless transient with nearest DSS source at about 6 arcsec. "
Gaia15acf,2015-02-13 00:26:17,37.95867,-4.43583,18.39,,,"SN Ia",2015-02-18 10:05:55,"New blue source next to SDSS galaxy."
Gaia15ace,2015-02-12 02:42:27,254.83222,29.94392,17.64,,,"SNe Ia",2015-02-18 10:02:07,"New blue source in an SDSS galaxy z=0.0394."
Gaia15acd,2015-02-14 14:33:39,270.47188,25.72296,18.00,,,"unknown",2015-02-18 08:59:43,"Hostless new source with blue and possibly featureless spectrum."
Gaia15acc,2015-02-10 12:46:32,14.97900,2.89073,18.82,,,"unknown",2015-02-17 11:48:20,"New source about 0.3 arc seconds from the center of an SDSS galaxy. "
Gaia15acb,2015-02-10 17:35:54,78.42351,-36.57100,18.83,,,"unknown",2015-02-16 16:17:25,"New source in a DSS galaxy."
Gaia15aca,2015-02-07 17:20:35,91.88554,-50.90230,18.58,,,"unknown",2015-02-16 16:13:48,"Might be a detection of the galaxy for the first time from Gaia rather than a real transient event."
Gaia15abz,2015-02-05 15:39:34,186.82967,7.28393,18.36,,,"SN II?",2015-02-16 16:09:01,"New source about 0.3 arc seconds from the center of an SDSS galaxy"
Gaia15aby,2015-02-11 05:09:49,214.80431,10.71689,18.36,,,"SN Ia",2015-02-14 00:34:31,"blue transient 5 arcsec from SDSS galaxy (z=0.078)"
Gaia15abx,2014-11-21 20:35:33,349.78829,33.26101,17.88,18.59,0.07,"unknown",2015-02-13 00:18:09,"aka CSS 111021:231909+331540, candidate CV/XRB ?"
Gaia15abw,2015-02-08 18:13:00,34.26913,-23.68245,18.84,,,"unknown",2015-02-13 00:14:25,"new bluish source 3 arcsec from core of LEDA galaxy"
Gaia15abv,2015-01-14 00:38:51,50.66186,-7.35752,18.70,,,"unknown",2015-02-13 00:10:51,"new source 1.5 arcsec from the core of SDSS galaxy"
Gaia15abu,2015-02-09 14:35:01,256.20886,41.01786,18.50,,,"SN Ia pec",2015-02-13 00:08:23,"orphan blue source, last non-detection 2014-12-11"
Gaia15abt,2015-01-26 03:44:39,185.45458,-3.96906,18.66,19.40,0.04,"unknown",2015-02-11 23:54:23,"GALEX source, Variable radio source"
Gaia15abs,2015-01-25 18:45:36,6.88887,4.98663,18.86,19.93,0.06,"unknown",2015-02-11 23:52:09,"GALEX source, Chandra source, candidate Blazar seen in WISE"
Gaia15abr,2015-02-08 06:55:19,3.38745,6.66501,18.55,,,"unknown",2015-02-11 23:50:13,"source offset 0.64 arcsec from faint SDSS galaxy core"
Gaia15abq,2015-02-08 06:38:45,14.02726,-6.04504,18.43,,,"unknown",2015-02-11 19:05:30,"new blue source 1.17 arcsecs offset from SDSS faint galaxy"
Gaia15abp,2015-01-26 17:20:46,318.28551,-75.99255,16.76,,,"unknown",2015-02-11 18:54:54,"blue new orphan source, mag=16.8"
Gaia15abo,2015-01-18 05:48:16,4.89300,-49.70941,18.19,,,"unknown",2015-02-10 19:23:12,"New source 1.5 arcsec from the core of LEDA galaxy"
Gaia15abn,2015-02-08 22:57:48,216.65320,24.05280,17.15,,,"SN Ia",2015-02-10 19:20:04,"New blue source 7arcsec from SDSS galaxy, last non detection 2015-01-15"
Gaia15abm,2015-02-06 18:30:49,14.92763,-13.71574,18.20,,,"unknown",2015-02-10 19:12:32,"New blue source next to LEDA galaxy"
Gaia15abl,2015-01-24 20:24:27,7.63261,-2.19894,18.06,19.97,0.03,"unknown",2015-02-10 18:51:22,"QSO, SDSS r=19.6, GALEX source, 7 Feb Gaia mag=16.3"
Gaia15abk,2015-01-18 09:04:53,197.09879,35.77697,18.58,19.70,0.19,"unknown",2015-02-10 18:38:16,"QSO (z=1.05)"
Gaia15abj,2015-02-05 17:35:49,181.92368,-1.11021,16.99,17.80,0.05,"QSO",2015-02-10 18:35:13,"QSO, SDSS r=19.1"
Gaia15abi,2015-02-05 00:46:08,2.18471,-1.67074,16.81,17.89,0.11,"unknown",2015-02-10 18:32:14,"Blue GALEX source"
Gaia15abh,2014-11-25 14:38:38,334.62316,39.81041,16.32,18.01,0.25,"unknown",2015-02-10 18:27:43,"very blue, GALEX source, CV?"
Gaia15abg,2014-12-25 03:09:49,5.72174,13.67796,16.88,18.55,0.15,"unknown",2015-02-09 21:41:21,"Galex source, very blue in Gaia, possible CV"
Gaia15abf,2014-11-21 02:29:09,348.96815,27.17704,15.28,19.72,0.07,"unknown",2015-02-09 21:37:06,"aka  CSS100610:231552+271037 (outburst in November, back to 20th mag in Feb)"
Gaia15abe,2015-02-06 06:32:51,12.28331,-12.48709,17.41,,,"unknown",2015-02-09 21:30:42,"new blue source next to LEDA galaxy"
Gaia15abd,2015-02-07 05:04:07,205.28302,23.28301,18.00,,,"unknown",2015-02-09 21:28:17,"new blue source next to SDSS galaxy"
Gaia15abc,2015-02-06 11:07:22,200.28352,21.97675,18.87,,,"SN I",2015-02-09 21:26:14,"new blue source next to SDSS galaxy"
Gaia15abb,2015-02-05 20:36:29,240.69715,53.55655,18.20,,,"SN Ia",2015-02-09 21:24:07,"new blue source next to SDSS galaxy"
Gaia15aba,2015-02-06 02:37:12,240.87586,52.26069,17.46,,,"SN Ia",2015-02-09 21:22:18,"new blue source next to SDSS galaxy"
Gaia15aaz,2015-01-23 19:36:24,349.87305,-46.67422,18.31,,,"unknown",2015-02-08 22:28:09,"possible SN, last non-detection 35days earlier, possible faint galaxy in the background"
Gaia15aay,2015-02-01 20:25:37,236.78217,71.98314,18.52,,,"SN IIP",2015-02-08 14:05:43," New blue source few arcsec away from Leda galaxy"
Gaia15aax,2015-01-24 03:00:02,175.77149,37.87179,18.81,,,"unknown",2015-02-08 14:01:59,"Potentially hostless blue transient"
Gaia15aaw,2015-02-01 14:50:34,352.93813,17.19379,18.44,,,"unknown",2015-02-08 13:56:36,"Blue transient next to a small SDSS galaxy"
Gaia15aav,2015-01-18 20:33:57,164.40032,58.95467,18.61,,,"SN II?",2015-02-06 13:22:49,"r=20 SDSS galaxy "
Gaia15aau,2015-01-19 08:58:02,188.35762,40.74319,18.15,,,"SN II",2015-02-06 13:09:33,"possible transient in SDSS galaxy z=0.0287, new source in Liverpool Telescope image"
Gaia15aat,2015-01-17 08:59:08,198.11846,41.86621,18.84,,,"CCSN",2015-01-30 19:50:45,"new blue source next to SDSS galaxy (z=0.048), last non-detection 2014-12-13"
Gaia15aas,2015-01-26 10:58:28,177.77638,28.22181,18.91,,,"unknown",2015-01-30 19:47:32,"new blue source next to SDSS galaxy (z=0.051), last non-detection 2014-12-15"
Gaia15aar,2015-01-17 09:07:17,203.03705,34.69049,18.28,,,"SN Ia",2015-01-30 19:45:07,"SN Ia : new blue source next to SDSS galaxy, last non-detection 2014-12-15, =CSS150118-133209+344127"
Gaia15aaq,2015-01-16 21:06:45,205.35303,35.76202,18.51,,,"SN Ia",2015-01-30 19:43:12,"SN Ia"
Gaia15aap,2015-01-12 21:25:05,231.71731,20.62390,18.52,,,"SN Ia",2015-01-28 21:56:49,"blue new source in disk of SDSS galaxy (z= 0.041), last non-detection: 2014-12-20"
Gaia15aao,2015-01-12 03:34:18,236.05166,11.27119,17.71,,,"SN Ia",2015-01-26 16:57:00,"new blue source in SDSS galaxy, =ASASSN-15bk"
